PayrollURN,TrainingDate,Course,CourseeCode
5338,2015-07-22 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5338,2015-07-22 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5341,2015-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5341,2015-04-13 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5341,2015-04-13 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5341,2015-07-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5344,2015-04-15 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5344,2015-04-15 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5344,2015-10-29 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5344,2015-10-29 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5344,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5346,2015-04-18 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
5346,2015-04-18 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5346,2015-04-18 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5346,2015-05-30 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5346,2015-08-01 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
5346,2015-08-01 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5346,2015-08-20 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5346,2015-09-05 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5346,2015-09-09 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5346,2015-11-06 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
5346,2015-11-06 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5346,2015-11-06 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5350,2015-04-10 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5350,2015-04-10 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5350,2015-07-22 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5350,2015-07-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5350,2015-07-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5350,2015-07-22 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5350,2015-07-22 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5351,2015-05-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5351,2015-10-12 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
5351,2015-10-12 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5351,2015-10-12 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5352,2014-11-15 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
5352,2015-08-03 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5352,2015-10-14 00:00:00.000,SYS - Food Safety Level 2  [Shield Yourself Traini,FSL2
5353,2015-09-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5353,2015-09-25 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5356,2015-08-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5356,2015-08-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5356,2015-08-26 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5356,2015-10-28 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
5356,2015-11-06 00:00:00.000,SYS - Manager Policy Training  [Shield Yourself Tr,H&S2
5356,2015-11-25 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5359,2015-05-20 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5359,2015-07-05 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5359,2015-07-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5359,2015-07-17 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5359,2015-07-17 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5359,2015-09-02 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
5359,2015-09-23 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5359,2015-10-30 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5359,2015-11-02 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5359,2015-11-02 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5360,2015-05-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5360,2015-05-13 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5360,2015-05-13 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5360,2015-07-31 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5361,2015-09-16 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5361,2015-09-16 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
5361,2015-09-16 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5361,2015-09-16 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5361,2015-09-16 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5361,2015-09-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5362,2015-04-09 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5362,2015-05-22 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
5362,2015-05-22 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5362,2015-05-29 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
5362,2015-06-02 00:00:00.000,SYS - Emergency First Aid (EFAW) [Shield Yourself ,FAAP
5362,2015-11-20 00:00:00.000,SYS - Manager Policy Training  [Shield Yourself Tr,H&S2
5363,2015-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5363,2015-04-13 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5363,2015-04-13 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5363,2015-08-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5366,2015-07-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5366,2015-07-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5368,2015-05-01 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5368,2015-05-26 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
5368,2015-05-30 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5368,2015-07-25 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5368,2015-07-25 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
5370,2015-07-24 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5370,2015-11-25 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5371,2015-04-18 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5371,2015-04-20 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5371,2015-04-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5371,2015-09-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5371,2015-09-27 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5371,2015-10-06 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
5373,2015-05-11 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5373,2015-05-11 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5373,2015-05-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5373,2015-05-27 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5373,2015-05-27 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5373,2015-08-20 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5373,2015-08-20 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5373,2015-08-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5373,2015-08-29 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5373,2015-08-29 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5373,2015-09-01 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5373,2015-09-01 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5374,2015-04-11 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5374,2015-04-24 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5374,2015-07-15 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5374,2015-07-15 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5374,2015-08-06 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5378,2015-07-23 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
5378,2015-09-17 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
5378,2015-10-19 00:00:00.000,SYS - Health & Safety Level 2 [Shield Yourself Tra,H&S5
5378,2015-11-13 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5378,2015-11-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5378,2015-11-13 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5378,2015-11-13 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5378,2015-11-13 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
5378,2015-11-27 00:00:00.000,SYS - Manager Policy Training  [Shield Yourself Tr,H&S2
5380,2015-10-31 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5380,2015-11-01 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5380,2015-11-03 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5380,2015-11-03 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5380,2015-11-03 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5380,2015-11-03 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
5380,2015-11-11 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
5380,2015-11-19 00:00:00.000,SYS - Food Safety Level 2  [Shield Yourself Traini,FSL2
5380,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5381,2015-04-20 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5381,2015-04-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5381,2015-11-18 00:00:00.000,SYS - Manager Policy Training  [Shield Yourself Tr,H&S2
5381,2015-11-30 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
5382,2015-04-20 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5382,2015-04-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5382,2015-04-20 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5382,2015-09-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5382,2015-09-17 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5382,2015-09-22 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
5385,2015-06-16 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5385,2015-06-16 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5385,2015-06-18 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5385,2015-09-01 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5385,2015-09-01 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5385,2015-09-05 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5385,2015-10-10 00:00:00.000,SYS - Manager Policy Training  [Shield Yourself Tr,H&S2
5385,2015-11-01 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5385,2015-11-01 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5385,2015-11-01 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5386,2015-05-04 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5386,2015-05-04 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5386,2015-11-02 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5386,2015-11-25 00:00:00.000,SYS - Food Safety Awareness HACCP  [Shield Yoursel,SYS5
5388,2015-06-01 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5388,2015-06-01 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5388,2015-06-01 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5388,2015-11-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5388,2015-11-27 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5388,2015-11-30 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5390,2015-04-20 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5390,2015-09-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5390,2015-09-25 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5390,2015-09-28 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
5391,2015-06-11 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5391,2015-06-12 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5391,2015-06-12 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5391,2015-07-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5391,2015-07-17 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5391,2015-09-23 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5391,2015-10-30 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5391,2015-11-02 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5391,2015-11-02 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5393,2015-07-20 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5393,2015-07-20 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5393,2015-07-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5393,2015-07-20 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5393,2015-07-20 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5396,2015-05-11 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5396,2015-05-11 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5396,2015-05-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5396,2015-05-27 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5396,2015-05-27 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5396,2015-08-20 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5396,2015-08-20 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5396,2015-08-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5396,2015-08-29 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5396,2015-08-29 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5396,2015-09-01 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5396,2015-09-01 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5396,2015-11-12 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5397,2015-05-25 00:00:00.000,SYS - Food Safety Level 2  [Shield Yourself Traini,FSL2
5397,2015-05-31 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
5397,2015-09-22 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5397,2015-11-02 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5397,2015-11-02 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5397,2015-11-02 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5397,2015-11-17 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5399,2015-06-01 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5399,2015-10-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5399,2015-11-11 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5399,2015-11-14 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5399,2015-11-14 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5400,2015-06-23 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5400,2015-06-23 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5400,2015-06-23 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5402,2015-04-20 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5402,2015-05-08 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5402,2015-06-23 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5402,2015-08-17 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5402,2015-09-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5402,2015-09-17 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5402,2015-11-17 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5403,2015-11-05 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5403,2015-11-05 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5403,2015-11-05 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5403,2015-11-05 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
5403,2015-11-05 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5403,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5404,2015-06-10 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5404,2015-06-10 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
5404,2015-10-18 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
5404,2015-11-05 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
5404,2015-11-05 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5404,2015-11-05 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5406,2015-05-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5406,2015-05-27 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5406,2015-05-27 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5406,2015-08-12 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5406,2015-08-12 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5406,2015-08-12 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5406,2015-08-12 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
5406,2015-08-17 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5410,2015-04-27 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
5410,2015-04-27 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5410,2015-08-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5410,2015-08-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5411,2015-05-04 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
5411,2015-05-04 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
5411,2015-05-10 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5411,2015-07-18 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
5411,2015-10-10 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5411,2015-10-11 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
5411,2015-11-22 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
5411,2015-11-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
5411,2015-11-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
